,0,1,2,3
228,8.061,6.117,4.759,1.07
229,9.548,5.409,2.755,0.839
230,8.511,3.718,3.691,1.057
231,6.149,4.027,4.696,1.007
232,7.21,4.487,5.326,0.515
233,8.436,5.434,4.563,0.424
234,7.911,3.181,3.832,1.093
235,7.632,2.774,3.605,0.093
236,7.852,5.068,3.336,0.057
237,7.675,5.561,3.279,0.688
238,7.359,3.375,3.831,2.114
239,7.468,5.334,4.519,-0.027
240,9.643,5.411,3.936,0.626
241,7.873,4.731,4.133,0.818
242,8.134,4.805,4.108,0.32
243,8.486,5.446,4.417,-0.397
244,9.337,4.383,3.724,2.444
245,7.945,5.151,2.976,1.923
246,6.302,5.967,3.693,-0.057
247,7.319,3.518,3.948,1.171
248,7.412,4.116,4.119,1.658
249,7.455,3.905,2.926,1.148
250,7.287,4.376,5.315,2.298
251,7.043,4.461,5.62,0.632
252,7.062,4.539,4.009,1.941
253,8.684,5.154,4.455,1.002
254,7.785,3.431,3.565,0.207
255,8.978,6.733,4.974,1.571
256,8.537,4.554,3.0,0.586
257,6.222,5.085,4.262,1.068
258,7.005,5.214,4.931,1.863
259,8.895,5.234,2.513,1.437
260,7.283,4.146,4.458,-0.016
261,7.295,4.991,4.035,2.439
262,5.853,3.607,4.154,0.584
263,10.17,3.02,4.278,1.667
264,8.491,5.211,4.509,1.501
265,7.435,5.735,3.329,1.076
266,7.127,5.559,3.748,-0.043
267,7.399,4.363,3.031,0.906
268,7.911,3.705,4.004,2.898
269,7.929,5.528,3.968,3.189
270,7.413,5.584,5.494,0.556
271,7.871,5.85,2.531,0.877
272,5.28,6.045,5.49,0.099
273,8.008,6.319,3.26,0.487
274,8.176,4.277,2.967,0.767
275,7.649,6.063,4.068,0.406
276,8.04,4.529,5.149,2.09
277,8.128,5.575,2.487,0.221
278,7.357,4.425,4.83,1.837
279,6.828,4.478,4.937,0.851
280,8.132,5.37,2.524,1.218
281,7.906,4.571,2.59,0.244
282,8.174,5.87,3.858,0.402
283,8.952,4.858,4.229,1.13
284,7.123,5.929,3.657,0.872
285,6.271,5.886,5.202,0.747
286,7.846,5.706,4.825,1.413
287,6.653,5.608,3.604,1.964
288,8.057,5.359,2.663,1.335
289,7.614,4.032,3.399,1.148
290,9.587,5.268,4.567,2.107
291,8.904,4.393,5.266,3.28
292,7.816,4.749,3.314,0.6
293,7.212,4.903,5.102,0.61
294,7.251,5.015,3.697,1.682
295,7.089,5.09,3.591,1.378
296,8.948,5.952,2.608,0.26
297,6.734,4.635,4.151,0.384
298,7.968,5.281,3.411,1.034
299,8.088,3.809,3.415,1.723
300,3.125,7.885,6.727,5.31
301,3.557,8.683,8.198,6.013
302,3.589,7.25,7.496,6.178
303,3.466,8.927,6.782,5.718
304,4.362,7.805,7.154,6.88
305,5.464,7.896,9.098,7.51
306,4.834,9.155,7.997,6.187
307,4.776,7.017,7.682,5.201
308,3.262,9.435,6.089,4.862
309,5.252,8.861,7.894,4.833
310,3.795,9.176,7.149,6.534
311,3.768,7.862,6.713,6.557
312,4.044,6.631,7.013,5.217
313,3.348,8.316,7.026,5.152
314,3.265,7.806,5.963,5.635
315,3.567,8.272,6.565,5.378
316,4.051,7.468,7.512,6.785
317,3.591,8.39,7.696,4.794
318,3.871,7.889,6.892,5.481
319,3.434,8.377,7.24,6.501
320,3.848,6.817,6.068,4.991
321,4.253,7.789,7.181,7.39
322,3.63,8.258,7.664,6.011
323,3.798,7.586,6.516,4.891
324,4.623,7.682,7.088,5.38
325,4.387,7.368,6.969,5.287
326,3.829,5.481,7.448,7.268
327,3.667,8.166,7.948,4.096
328,4.404,7.592,6.962,5.283
329,4.959,7.765,7.885,5.739
330,4.015,8.379,7.761,7.3
331,3.354,8.241,7.049,5.404
332,2.288,7.416,6.983,5.745
333,4.204,9.347,6.862,7.264
334,4.127,8.777,6.68,6.301
335,5.002,8.874,7.767,6.341
336,4.964,8.247,8.279,5.36
337,3.942,7.751,6.543,5.638
338,4.693,7.962,6.429,7.724
339,4.054,7.314,5.859,7.116
340,5.691,8.652,6.079,6.162
341,3.826,7.277,6.391,8.116
342,3.999,7.629,7.095,4.737
343,4.111,7.348,8.033,5.662
344,3.201,8.381,7.745,5.902
345,3.254,8.181,6.082,6.65
346,3.782,7.553,6.177,6.286
347,4.408,5.961,6.694,7.822
348,4.321,6.593,6.224,6.729
349,4.501,9.609,6.954,7.423
350,4.133,8.979,6.122,5.71
351,2.839,7.16,6.921,7.026
352,5.719,7.216,6.236,6.41
353,4.262,7.946,6.599,5.886
354,3.833,8.56,6.41,5.944
355,4.542,7.638,7.363,5.833
356,3.534,9.341,7.534,6.766
357,3.666,7.114,5.846,6.557
358,2.249,8.443,6.514,5.6
359,3.492,7.415,7.408,5.257
360,4.831,6.813,6.825,6.123
361,4.652,7.384,6.063,6.888
362,3.9,6.797,5.977,5.182
363,4.836,8.043,6.786,5.461
364,3.903,7.862,8.913,6.188
365,5.477,8.278,6.947,5.514
366,5.083,7.276,7.592,6.101
367,2.362,8.582,6.425,7.033
368,5.584,5.967,5.241,5.875
369,4.249,7.853,7.833,6.199
370,4.294,7.122,6.009,5.582
371,2.664,6.795,7.178,6.863
372,4.377,7.551,7.006,5.349
373,3.18,7.072,7.774,4.991
374,3.912,7.746,5.929,5.731
375,4.114,7.564,7.499,5.632
376,4.141,7.288,6.573,5.656
377,3.259,7.562,7.893,5.647
378,4.785,9.156,6.368,6.666
379,4.374,8.728,6.137,5.852
380,4.674,8.768,8.301,6.361
381,4.469,7.455,6.924,6.111
382,4.257,7.823,6.234,4.757
383,3.699,7.028,6.562,5.35
384,3.741,7.311,7.803,7.108
385,5.631,8.166,7.814,5.989
386,4.471,8.634,7.428,6.792
387,3.528,7.143,6.836,5.11
388,3.55,7.3,6.048,6.533
389,3.961,8.529,6.33,6.319
390,3.424,8.123,4.938,5.982
391,2.665,8.64,7.209,5.814
392,3.559,7.51,7.307,6.575
393,3.734,7.138,6.162,6.45
394,3.035,8.056,5.544,4.752
395,3.257,8.175,7.524,5.236
396,4.58,6.359,8.06,4.792
397,5.26,8.92,7.998,4.643
398,4.456,8.659,7.417,6.026
399,4.782,7.926,7.282,5.998
400,3.673,7.925,6.728,6.169
401,3.199,8.62,7.576,6.785
402,6.488,8.348,6.519,5.495
403,3.515,7.774,6.547,6.155
404,3.383,8.764,6.712,4.517
405,3.524,7.471,5.643,7.024
406,3.801,6.943,6.896,6.878
407,3.743,9.056,6.677,6.618
408,3.486,7.285,8.355,5.567
409,4.98,7.801,6.595,5.069
410,5.148,7.675,8.057,6.27
411,3.533,9.291,7.4,6.731
412,3.379,7.606,7.003,6.34
413,4.074,6.586,5.943,6.973
414,4.64,8.712,6.109,5.105
415,4.252,7.821,8.13,6.961
416,4.647,5.905,7.755,3.967
417,3.57,8.553,6.585,5.729
418,3.09,8.764,6.985,6.632
419,3.64,7.794,7.329,6.508
420,2.642,8.561,6.953,5.874
421,2.99,8.49,7.266,6.988
422,4.371,7.774,7.402,4.64
423,4.23,6.58,5.904,5.817
424,2.763,8.162,8.307,5.428
425,4.782,9.512,6.483,6.176
426,4.395,7.647,8.396,5.779
427,3.673,6.536,6.839,5.021
428,2.919,9.25,7.376,5.735
429,2.72,8.068,6.455,5.482
430,3.863,8.49,6.733,6.724
431,3.357,8.095,8.064,6.996
432,4.604,8.808,6.984,6.835
433,3.896,7.103,6.922,6.746
434,5.655,7.554,7.074,7.059
435,4.241,7.993,7.688,3.62
436,4.662,8.444,5.977,6.932
437,2.629,6.266,7.008,4.895
438,4.013,7.016,6.793,5.719
439,4.496,6.694,7.319,6.406
440,3.11,7.911,5.833,6.257
441,2.805,8.412,6.864,4.735
442,3.794,7.921,6.983,4.938
443,5.217,8.085,8.591,5.592
444,3.794,7.481,6.452,5.24
445,5.395,6.118,7.525,6.161
446,3.206,7.845,7.66,6.696
447,3.254,7.782,7.383,6.674
448,3.968,8.221,7.078,5.697
449,3.73,9.321,8.343,6.894
450,4.503,8.211,7.605,5.863
451,4.574,8.969,9.097,6.791
452,3.706,8.05,6.992,6.334
453,3.922,7.16,6.637,6.993
454,4.563,8.728,5.529,6.305
455,4.225,7.202,6.451,5.93
456,3.695,9.009,7.355,5.102
457,4.919,8.378,6.502,6.704
458,1.959,10.519,7.051,6.795
459,3.97,9.642,7.066,6.015
460,3.882,8.713,7.007,5.819
461,3.412,7.438,7.087,6.015
462,3.83,7.582,6.557,8.206
463,4.993,6.654,5.958,6.09
464,3.567,8.681,7.913,5.155
465,3.008,8.208,7.36,4.723
466,4.388,8.021,5.775,6.091
467,4.618,7.842,6.896,7.296
468,4.618,8.934,7.841,6.554
469,3.534,6.935,7.296,5.586
470,3.864,7.184,6.197,5.789
471,3.376,8.487,6.92,5.539
472,4.284,6.887,6.679,4.657
473,4.682,6.424,6.144,6.171
474,3.696,7.609,6.961,4.664
475,4.123,8.047,6.801,6.445
476,3.169,9.349,8.449,6.456
477,4.301,7.56,7.056,7.366
478,3.594,7.103,7.2,6.81
479,3.122,8.026,7.808,5.54
480,4.439,8.526,7.137,5.915
481,4.772,8.708,6.394,5.713
482,3.689,7.936,7.394,6.228
483,5.052,7.828,8.042,5.426
484,4.301,8.236,6.379,4.806
485,4.243,8.801,6.743,7.093
486,3.874,8.934,6.541,5.138
487,4.494,8.445,6.197,7.201
488,6.036,8.308,6.01,5.887
489,4.29,8.294,6.203,3.851
490,4.456,8.606,6.563,5.546
491,3.546,8.74,6.743,4.764
492,4.096,6.683,7.768,6.099
493,3.609,8.493,6.416,5.378
494,4.334,9.112,7.878,6.391
495,3.649,9.132,6.761,5.065
496,4.86,6.7,7.432,6.06
497,3.496,8.523,8.309,6.34
498,3.563,8.214,5.1,5.303
499,4.229,8.248,7.55,5.069
500,7.485,1.706,-0.774,2.962
501,6.008,1.881,0.343,3.52
502,6.467,-0.704,-0.002,2.655
503,7.024,1.516,0.185,2.325
504,7.399,1.014,1.264,4.484
505,5.761,2.028,1.213,3.622
506,6.729,1.025,1.33,4.293
507,5.727,0.853,1.436,3.357
508,5.042,0.956,0.791,1.736
509,4.851,0.055,0.226,2.407
510,6.126,1.806,3.152,2.849
511,5.762,0.999,1.89,3.657
512,6.603,1.891,-0.347,3.908
513,5.872,1.089,2.968,3.408
514,4.494,0.749,0.838,2.639
515,6.704,-1.141,1.47,4.853
516,4.947,1.066,1.273,3.414
517,6.518,0.586,0.961,3.59
518,5.887,2.024,1.908,3.442
519,6.038,0.411,0.954,3.044
520,5.961,1.136,1.503,2.594
521,5.163,0.905,0.732,1.187
522,3.708,1.359,1.283,3.433
523,4.963,2.417,2.22,2.987
524,5.125,2.274,1.589,3.871
525,5.183,0.604,-0.699,4.382
526,6.754,-0.36,0.955,3.529
527,5.897,1.225,0.646,3.725
528,6.222,0.631,1.305,1.594
529,4.798,0.359,0.728,2.879
530,6.223,1.939,-0.32,4.356
531,5.551,0.229,0.734,3.319
532,6.047,0.636,0.04,2.994
533,7.011,1.309,1.951,3.632
534,6.555,-0.248,2.566,2.911
535,6.92,0.779,0.655,2.511
536,6.63,-0.218,0.791,3.945
537,6.69,1.113,1.582,3.372
538,5.462,1.237,0.482,2.675
539,5.347,1.708,0.973,3.603
540,7.801,-0.941,0.468,3.295
541,6.555,0.529,-0.748,3.698
542,7.699,0.848,1.546,2.802
543,5.621,0.768,1.062,3.961
544,7.167,1.85,1.706,3.866
545,6.018,2.161,1.86,2.165
546,5.086,0.078,0.69,2.985
547,7.408,1.393,0.438,3.297
548,4.758,0.561,1.676,2.799
549,5.177,0.253,0.629,3.819
550,6.349,0.913,1.321,2.678
551,4.238,0.351,-1.235,3.746
552,5.817,1.307,1.429,1.056
553,5.29,0.976,0.711,2.784
554,7.172,0.268,0.325,3.387
555,5.919,1.706,2.16,1.279
556,7.533,1.129,0.77,3.935
557,5.708,1.459,0.19,3.156
558,6.176,0.639,1.183,1.195
559,5.97,0.794,1.796,2.601
560,6.437,0.479,0.607,0.729
561,5.354,2.263,0.394,3.305
562,5.72,1.83,0.591,3.238
563,6.296,1.059,1.617,3.69
564,6.216,1.063,0.005,4.432
565,6.199,0.31,0.077,3.221
566,5.784,1.913,0.573,3.107
567,6.25,0.644,0.539,3.126
568,6.014,0.54,0.985,2.108
569,6.666,1.786,1.11,2.842
570,6.347,1.356,1.829,2.26
571,5.067,1.702,0.999,1.75
572,6.644,0.819,0.493,3.389
573,6.256,-0.133,0.165,4.146
574,5.553,2.544,1.056,3.821
575,5.295,1.493,0.869,3.92
576,5.147,0.746,1.658,3.01
577,6.618,1.207,0.555,2.531
578,6.904,1.307,0.504,2.712
579,6.344,0.912,-1.103,3.056
580,5.912,2.214,0.199,4.298
581,6.055,1.1,0.6,1.234
582,5.431,2.203,0.948,2.2
583,5.762,0.776,-0.545,2.982
584,7.1,2.225,0.414,2.665
585,5.944,0.904,0.492,3.267
586,5.188,0.37,0.748,2.487
587,4.791,0.718,0.114,3.692
588,5.298,1.543,0.337,2.377
589,6.326,1.777,0.689,2.915
590,7.175,0.287,-0.087,2.929
591,7.054,0.491,1.845,3.165
592,6.834,-0.162,2.246,3.928
593,7.269,1.707,-0.186,2.878
594,6.57,-0.116,1.485,2.362
595,5.343,2.227,2.36,2.827
596,4.998,1.655,0.901,2.337
597,6.122,1.325,1.755,2.909
598,6.815,0.863,2.004,3.267
599,5.789,1.719,0.536,4.989
600,6.514,2.302,3.705,2.381
601,7.018,3.453,4.257,2.082
602,4.948,1.643,3.26,2.366
603,4.77,3.277,2.717,1.577
604,5.45,2.467,2.984,2.597
605,4.608,3.02,2.186,2.529
606,6.979,3.535,2.61,3.03
607,5.695,1.195,2.278,2.136
608,5.149,2.833,1.62,2.212
609,6.152,2.152,3.36,2.055
610,4.101,3.209,3.748,2.104
611,6.984,3.03,1.983,0.924
612,5.637,4.011,2.137,1.941
613,5.565,3.148,2.64,2.292
614,5.565,4.025,3.147,4.116
615,5.498,1.125,3.174,1.998
616,6.281,2.251,2.408,1.126
617,7.474,2.437,1.918,1.714
618,6.389,3.073,2.413,1.241
619,6.633,2.827,4.087,2.466
620,5.593,4.015,2.99,2.64
621,7.056,2.266,2.061,2.339
622,7.414,2.577,3.286,0.849
623,5.759,2.06,1.957,2.602
624,6.048,1.708,3.992,2.053
625,5.336,2.345,3.41,1.515
626,4.251,2.114,2.408,2.565
627,6.778,4.063,2.824,2.216
628,5.956,3.101,2.527,1.816
629,7.474,3.645,3.017,1.091
630,6.177,3.347,3.09,-0.04
631,6.89,1.371,2.22,1.668
632,6.094,1.879,3.616,2.419
633,5.695,4.181,2.873,2.146
634,7.611,2.514,2.779,1.568
635,5.313,2.526,3.774,2.605
636,5.007,3.229,2.997,3.103
637,6.283,1.596,3.768,1.086
638,6.761,1.918,3.287,2.963
639,4.88,4.986,2.299,3.977
640,5.09,3.219,3.588,2.169
641,4.589,4.145,2.092,1.889
642,5.782,2.302,3.02,1.603
643,5.692,2.459,3.316,1.849
644,6.982,4.016,3.516,3.529
645,5.282,3.702,1.981,2.185
646,5.135,2.727,3.08,1.311
647,6.636,3.326,2.505,1.889
648,6.048,2.583,3.285,1.409
649,6.437,2.268,4.142,2.54
650,5.258,3.448,3.444,1.173
651,5.881,3.098,2.302,2.348
652,6.177,3.513,2.881,2.095
653,6.293,2.624,4.183,1.681
654,5.894,4.036,2.746,0.815
655,7.363,1.962,5.066,1.683
656,7.427,2.617,2.334,1.995
657,6.279,2.9,2.082,0.41
658,5.935,3.964,2.857,1.53
659,6.336,2.889,2.99,2.666
660,6.387,1.311,3.031,2.183
661,5.572,2.661,4.763,1.918
662,5.501,2.383,3.236,2.589
663,6.843,1.475,1.858,2.276
664,5.158,1.781,2.358,2.483
665,5.461,3.22,3.277,2.886
666,6.209,4.003,3.475,1.888
667,6.441,2.684,3.421,1.454
668,6.011,2.154,2.161,1.122
669,7.321,2.409,4.009,2.848
670,5.059,3.212,2.962,1.944
671,6.366,2.105,3.568,1.863
672,5.075,4.667,3.379,1.411
673,5.388,2.215,3.295,2.585
674,4.398,2.975,3.696,1.42
675,6.783,1.773,3.415,2.238
676,6.54,4.14,2.949,1.74
677,5.177,3.425,4.051,2.724
678,6.256,2.508,2.771,0.607
679,5.34,3.687,2.522,1.572
680,4.696,3.875,4.33,0.074
681,4.529,1.154,3.356,1.959
682,5.479,2.979,2.417,-0.009
683,6.646,2.367,2.153,1.764
684,6.96,3.025,2.971,2.247
685,6.324,2.626,3.544,1.898
686,6.872,1.807,2.915,2.29
687,5.834,2.627,2.689,1.861
688,5.798,3.32,3.649,0.781
689,5.9,2.153,4.28,2.698
690,7.667,2.415,2.601,3.27
691,5.208,3.224,1.943,3.494
692,6.663,3.161,2.947,2.437
693,6.824,2.345,2.887,1.717
694,6.117,3.165,2.183,3.538
695,6.23,3.095,1.548,2.632
696,5.619,2.085,3.718,1.765
697,5.352,5.061,3.508,1.384
698,7.339,1.893,1.878,2.487
699,7.351,3.36,4.005,3.402
700,5.819,2.683,2.043,1.759
701,6.935,2.41,2.797,1.934
702,5.36,2.258,1.664,1.208
703,7.685,3.853,1.777,1.346
704,6.965,2.567,2.258,0.698
705,7.375,2.232,1.428,1.847
706,6.228,3.125,0.23,0.23
707,7.078,2.777,1.973,-0.598
708,6.058,2.945,2.926,-0.584
709,6.096,3.989,2.147,2.302
710,5.431,3.624,1.014,1.502
711,6.304,3.526,2.963,1.786
712,6.293,1.851,1.45,0.946
713,6.848,2.11,2.322,2.45
714,5.631,2.097,0.383,2.213
715,6.465,3.391,2.957,0.219
716,5.654,2.43,1.771,0.915
717,5.293,2.815,2.577,0.357
718,6.388,3.057,2.41,0.635
719,6.851,2.837,3.378,1.192
720,6.479,4.205,3.244,0.253
721,5.934,2.841,2.9,1.963
722,6.26,2.957,3.336,1.99
723,5.408,2.421,1.299,1.183
724,6.224,4.15,2.976,1.872
725,5.491,4.882,3.512,0.404
726,4.392,2.475,2.502,-0.061
727,6.19,3.3,2.547,1.626
728,5.302,3.049,2.567,2.147
729,5.546,2.805,2.597,0.723
730,6.28,3.185,1.666,0.303
731,7.172,3.096,3.684,0.787
732,5.676,2.178,3.557,-0.052
733,6.169,2.78,1.837,0.772
734,6.834,3.996,2.291,0.674
735,5.65,3.557,3.176,0.727
736,6.642,4.734,1.734,0.546
737,6.064,3.537,3.011,-0.173
738,7.336,2.948,3.002,1.964
739,4.622,3.467,1.316,1.575
740,5.261,2.717,1.985,1.501
741,6.301,3.195,1.842,1.1
742,7.031,1.593,1.712,0.877
743,6.214,3.742,2.629,-0.666
744,6.253,1.44,1.26,0.739
745,6.767,1.702,1.59,1.288
746,6.747,3.723,3.275,0.972
747,6.934,2.207,0.554,0.595
748,6.196,3.249,1.292,0.76
749,6.822,2.651,1.99,2.559
750,5.623,3.071,1.538,-0.036
751,6.636,3.458,3.275,1.32
752,4.955,2.786,1.636,2.194
753,5.32,2.493,1.258,0.407
754,6.749,3.758,2.333,2.215
755,6.235,3.132,1.711,-0.177
756,6.727,3.219,1.517,0.948
757,4.938,3.227,1.819,0.866
758,5.751,3.314,1.835,2.667
759,6.352,1.055,2.933,0.847
760,7.29,3.413,1.088,1.534
761,6.44,2.875,0.694,1.849
762,5.509,2.713,2.772,2.146
763,5.366,2.055,2.052,1.69
764,6.852,2.964,1.714,0.51
765,6.148,2.035,2.766,1.478
766,6.139,1.862,1.464,0.53
767,5.382,3.558,2.336,0.477
768,6.312,3.03,1.604,1.724
769,6.71,3.71,1.428,2.074
770,5.302,3.302,0.963,0.669
771,6.543,3.643,1.608,2.902
772,5.427,1.284,2.953,0.261
